1628958600000,46873.39000000,46879.74000000,46777.77000000,46859.18000000,313.87269700,1628959499999,14698679.65580813,17615,153.90478200,7206275.80602402,0
1628959500000,46859.18000000,46915.87000000,46654.97000000,46857.88000000,445.64097100,1628960399999,20872535.19304576,18176,182.11076700,8529045.76762449,0
1628960400000,46857.89000000,46870.00000000,46722.82000000,46808.80000000,191.16734800,1628961299999,8947698.66506433,9186,99.87456100,4674963.10019841,0
1628961300000,46810.52000000,46867.66000000,46568.21000000,46765.00000000,371.23342700,1628962199999,17338802.15049759,11673,174.49260500,8151723.59329189,0
1628962200000,46765.01000000,46834.81000000,46677.97000000,46758.40000000,215.24171600,1628963099999,10068023.93204367,7848,99.66804300,4662164.15825397,0
1628963100000,46758.39000000,46870.70000000,46756.23000000,46775.87000000,183.13500100,1628963999999,8576002.75138175,7677,87.50446800,4097888.07958636,0
1628964000000,46775.88000000,46785.06000000,46690.00000000,46709.99000000,283.41861300,1628964899999,13243868.46359175,15732,125.14628100,5847835.08875100,0
1628964900000,46709.99000000,46837.99000000,46668.20000000,46800.59000000,270.18020000,1628965799999,12631785.51392826,16229,128.95075700,6030757.15339934,0
1628965800000,46800.59000000,46873.90000000,46794.00000000,46822.81000000,169.73285300,1628966699999,7950485.14672741,14692,79.37685500,3718046.47358624,0
1628966700000,46822.82000000,46857.29000000,46670.00000000,46727.56000000,175.91005300,1628967599999,8220540.13379515,15275,76.83853900,3590515.50043522,0
1628967600000,46725.20000000,46793.00000000,46704.95000000,46732.20000000,190.60425700,1628968499999,8911417.93041651,7281,82.42600300,3853367.62507131,0
1628968500000,46727.91000000,46799.89000000,46652.03000000,46675.00000000,135.56897300,1628969399999,6338392.83137267,5450,71.20920500,3329682.28776214,0
1628969400000,46675.00000000,47374.67000000,46667.76000000,47245.15000000,863.31302400,1628970299999,40654612.39601566,22161,507.58946100,23901068.56661333,0
1628970300000,47244.90000000,47266.83000000,47000.00000000,47033.76000000,515.86145300,1628971199999,24294876.19206357,13885,242.48835500,11421387.68072213,0
1628971200000,47033.77000000,47047.14000000,46605.12000000,46630.01000000,663.18475500,1628972099999,31022051.82266532,16529,276.79668500,12944535.38588581,0
1628972100000,46624.39000000,46630.01000000,46331.28000000,46431.98000000,840.87377300,1628972999999,39062030.03612171,21363,358.70728000,16663077.89384414,0
1628973000000,46431.97000000,46614.00000000,46383.73000000,46606.43000000,323.43031400,1628973899999,15044612.77235872,8928,179.78147100,8363119.79221106,0
1628973900000,46609.44000000,46660.47000000,46513.52000000,46620.55000000,194.58479800,1628974799999,9069001.01986330,6836,94.77935700,4417088.47463315,0
1628974800000,46620.55000000,46757.91000000,46613.91000000,46737.03000000,160.74723900,1628975699999,7504699.11816853,9986,84.10595600,3926870.74816606,0
1628975700000,46737.03000000,46795.00000000,46643.36000000,46743.66000000,190.36192100,1628976599999,8898519.96827707,12173,95.96359600,4485591.95404014,0
1628976600000,46743.67000000,47000.00000000,46726.30000000,46902.91000000,259.24139400,1628977499999,12162732.96104146,15590,129.62298600,6081206.64226960,0
1628977500000,46902.91000000,47068.43000000,46899.69000000,47017.45000000,273.39315900,1628978399999,12846148.09135967,11496,176.19004600,8278789.86829776,0
1628978400000,47017.45000000,47026.99000000,46878.23000000,46995.89000000,302.30986200,1628979299999,14190633.65375525,8385,141.33999900,6635104.00937934,0
1628979300000,46995.88000000,47213.88000000,46974.07000000,47076.70000000,396.62549800,1628980199999,18677310.51787575,12515,211.18772800,9944905.60475835,0
1628980200000,47076.70000000,47086.64000000,46911.97000000,46961.28000000,207.54593500,1628981099999,9756811.48038552,7361,102.18581100,4804263.66887768,0
1628981100000,46961.29000000,46997.46000000,46827.25000000,46848.82000000,290.76747200,1628981999999,13638856.75302401,9813,143.88056500,6749352.32733387,0
1628982000000,46848.82000000,46956.00000000,46830.62000000,46940.57000000,176.80539400,1628982899999,8291325.20038397,7357,92.86180300,4355001.01258426,0
1628982900000,46940.57000000,47183.50000000,46934.01000000,47120.00000000,318.67003400,1628983799999,15006233.36466030,10757,194.62529300,9163914.95741694,0
1628983800000,47120.00000000,47189.98000000,47051.51000000,47181.72000000,217.92050500,1628984699999,10270364.27876226,7360,109.98938500,5183400.00912528,0
1628984700000,47181.72000000,47189.98000000,47021.66000000,47068.51000000,217.06414200,1628985599999,10220833.46627588,7300,96.83371900,4559284.05360275,0
1628985600000,47068.50000000,47227.97000000,47048.80000000,47163.79000000,396.54287700,1628986499999,18693814.81153083,12140,210.18068600,9907519.28944538,0
1628986500000,47163.78000000,47242.24000000,47073.46000000,47087.02000000,298.11250900,1628987399999,14060478.41375430,9934,149.89300700,7070042.16376904,0
1628987400000,47089.95000000,47121.75000000,46907.28000000,47017.80000000,384.89761100,1628988299999,18090953.94711322,11485,168.73772000,7929163.26309150,0
1628988300000,47017.81000000,47200.00000000,46970.00000000,47195.90000000,206.35146100,1628989199999,9717497.35261238,7986,125.05545200,5889048.03502015,0
1628989200000,47195.90000000,47219.99000000,47116.54000000,47131.26000000,199.86810200,1628990099999,9429226.84792771,18930,91.08097000,4296998.19919934,0
1628990100000,47131.25000000,47299.00000000,47131.25000000,47252.34000000,281.00861700,1628990999999,13267439.21607165,22392,152.64515400,7207342.41037023,0
1628991000000,47252.33000000,47372.27000000,47200.85000000,47212.43000000,304.49130200,1628991899999,14395370.95675322,23004,162.54323200,7685463.66562184,0
1628991900000,47212.42000000,47216.90000000,47058.44000000,47137.80000000,272.83215200,1628992799999,12859780.08982821,19920,134.95695600,6361338.00964409,0
1628992800000,47137.80000000,47219.77000000,47120.12000000,47156.83000000,244.66739700,1628993699999,11542538.11526860,14971,116.54468300,5498306.19759672,0
1628993700000,47156.82000000,47324.00000000,47156.82000000,47238.65000000,306.08977200,1628994599999,14464324.61225869,16868,164.68320400,7781872.14381810,0
1628994600000,47238.66000000,47329.92000000,47238.65000000,47297.00000000,246.85878500,1628995499999,11671744.92217934,15753,134.14528600,6342600.86901034,0
1628995500000,47297.00000000,47298.87000000,47159.58000000,47182.21000000,226.01802700,1628996399999,10676651.10117202,13812,104.56029700,4939720.53016052,0
1628996400000,47182.20000000,47269.51000000,47115.05000000,47161.42000000,308.91568500,1628997299999,14578136.34094536,22387,133.33927400,6292336.12716162,0
1628997300000,47161.41000000,47192.02000000,47078.00000000,47157.83000000,217.88797300,1628998199999,10270484.22033434,22537,105.65888200,4980689.66599690,0
1628998200000,47157.84000000,47269.13000000,47109.90000000,47148.47000000,173.88965300,1628999099999,8207760.75312844,20922,101.30293900,4782304.83192968,0
1628999100000,47148.46000000,47148.47000000,46802.00000000,46874.81000000,470.71028600,1628999999999,22090275.26164336,29073,237.03808100,11121482.43631466,0
1629000000000,46877.72000000,46888.00000000,46450.00000000,46550.02000000,710.26346600,1629000899999,33136925.09098958,21442,326.94326200,15254814.53227933,0
